timestamp,feedstock,feed_volume_kg,temp_C,pH,VFA_mg_L_HAc,alkalinity_mg_L_CaCO3,methane_pct,TS_pct,VS_pct,CN_ratio,OLR_kg_TVS_m3_d,solar_heating_flag,mixing_flag,gas_leakage_flag,downtime_flag,feed_quality_index,biogas_m3_hour,is_holiday,rapid_temp_spike_flag,overheating_flag,low_quality_feed_flag
2025-01-01 18:00:00+00:00,poultry_manure,0.6754199085205095,32.88974312877034,7.324593928305713,308.1552602984651,2448.5002943044647,69.78316982585129,11.565059481860816,88.92993341200273,32.20433274887819,6.174718640010132,0,0,False,False,0.9757819699205221,0.049104302654776076,True,False,False,False
2025-01-01 19:00:00+00:00,poultry_manure,0.6177597372192243,31.772544048874614,7.291903923789823,376.04324962655403,2561.0579834516225,73.75591500479092,12.834605447235571,89.39769133051401,33.10396159118671,6.3005128685259,0,0,False,False,0.964787356851955,0.04561795840673513,True,False,False,False
2025-01-01 20:00:00+00:00,poultry_manure,0.47050893928602655,32.727126594616735,7.4606195422023855,297.43796285549956,2542.0194665959175,75.0,11.752460307201334,92.0,31.29903921230409,4.5220147755475875,0,0,False,False,0.9857719094129658,0.03383688149609898,True,False,False,False
2025-01-01 21:00:00+00:00,poultry_manure,0.47448608534051,31.841801925901443,7.373767940774921,308.6628710973407,2491.5612132118636,74.46596542299714,13.101104825138586,86.59653821582448,32.39525342518652,4.7849721131212615,0,0,False,False,0.9705419416224419,0.034128298281402424,True,False,False,False
2025-01-01 22:00:00+00:00,poultry_manure,0.42298748561587163,33.43049035400145,7.350817730258464,254.006520087963,2343.8639951617397,75.0,12.191741563779985,84.65069005177351,34.527897816988244,3.8803531015210067,0,0,False,False,0.9537623140112176,0.028550100691856678,True,False,False,False
2025-01-01 23:00:00+00:00,poultry_manure,0.3638509197037628,30.549734865372706,7.305919522796213,223.21556990831417,2520.94342252768,69.5977486319001,11.165803100736456,85.71392540503558,32.75437142284017,3.095368113895456,0,0,False,False,0.9682853012752806,0.022524122326445715,True,False,False,False
2025-01-02 00:00:00+00:00,poultry_manure,0.3621707651897368,30.92801508608122,7.37593113452593,204.27617927222997,2436.5456763157504,70.34134959568026,13.259092840779923,86.82414199451848,28.070426570604095,3.3354749970660458,0,1,False,False,0.9744088015021414,0.0304093831461621,False,False,False,False
2025-01-02 01:00:00+00:00,poultry_manure,0.3350366230536806,30.516961263866563,7.358891549635204,276.72195838091244,2680.8959069416396,73.05204151567888,12.18814233622114,92.0,30.879955618495462,3.0054369005240944,0,0,False,False,0.9902597321339397,0.026211554356016614,False,False,False,False
2025-01-02 02:00:00+00:00,poultry_manure,0.371369229644986,28.521019028651793,7.315165661750857,214.9694626954775,2474.2175096872807,70.0590923022705,13.45076535277892,86.80860036376173,30.648771605433197,3.469010819303345,0,0,False,False,0.9862584571817734,0.02995394033372921,False,False,False,False
2025-01-02 03:00:00+00:00,poultry_manure,0.403268884287497,27.24451941710385,7.4146660800148645,220.72679739380442,2542.460449697264,66.9403477610888,13.53256815036541,90.43643535529947,28.336301422976923,3.948283777304232,0,0,False,False,0.9757001734779421,0.03467610945150199,False,False,False,False
2025-01-02 04:00:00+00:00,poultry_manure,0.44491749531391933,26.887774634880085,7.382535203793757,259.70521226774133,2473.0324233548363,66.00300247483194,11.463555790539752,89.12785102025526,29.433204420420765,3.6366562749912035,0,0,False,False,0.9916498231569064,0.030873044994725117,False,False,False,False
2025-01-02 05:00:00+00:00,poultry_manure,0.5063794560434836,24.68916057069542,7.2756780758790285,253.7559021535123,2445.4004684765114,67.98951266794569,12.651406820828607,86.09774119394618,25.96542095451153,4.412621166088326,0,0,False,False,0.9563971754409722,0.03248288283455718,False,False,False,False
2025-01-02 06:00:00+00:00,poultry_manure,0.5770189829817589,25.112446451837698,7.359411423567498,259.80833428137663,2388.3773445065235,70.2410870411053,11.325816730970612,89.07646977829722,26.651131460025667,4.657068380342473,0,0,False,False,0.9631403982551097,0.03470921143996122,False,False,False,False
2025-01-02 07:00:00+00:00,poultry_manure,0.6334796634021974,24.14413673682884,7.342822227394951,334.51897839464414,2412.5132254617533,69.1042074383383,11.429554403978715,87.40721932176373,31.36695708808472,5.06289904710416,0,0,False,False,0.9834782011390464,0.03594527921423603,False,False,False,False
2025-01-02 08:00:00+00:00,poultry_manure,0.8090923103269441,24.374794035944458,7.3936696737728695,324.81442798427486,2477.0189646753324,67.87114744712864,11.172468923755575,86.17125928969513,29.490168850319478,6.231601248389397,0,0,False,False,0.9907640331219727,0.04608967729869548,False,False,False,False
2025-01-02 09:00:00+00:00,poultry_manure,0.7521168985304689,22.78812405440833,7.318840264299431,410.14752467447175,2533.698943955101,65.18252487879495,13.823273612162993,91.47250063919795,29.588651443367297,7.0,0,0,False,False,0.986770146372858,0.05307354426329192,False,False,False,False
2025-01-02 10:00:00+00:00,poultry_manure,0.896739309569294,24.526923573024213,7.364551702625465,380.52714842202556,2521.961730974885,66.03384145147955,13.51634660377088,86.12586728278502,29.555485402686244,7.0,1,0,False,False,0.9879731210080079,0.06343835406805506,False,False,False,False
2025-01-02 11:00:00+00:00,poultry_manure,0.9752336808398814,25.131652106655746,7.399965639890244,334.41889299385673,2613.1160975168627,71.354082175991,13.488094337381783,88.06925322675296,29.041798822549534,7.0,1,0,False,False,0.9829775165385864,0.06837631853527827,False,False,False,False
2025-01-02 12:00:00+00:00,poultry_manure,1.0440370182166476,25.169828301737365,7.353822788064976,371.3070980309604,2450.3145396374525,70.0405151246427,10.733339906755324,89.99656289972407,28.457592365800274,7.0,1,1,False,False,0.9782426231917793,0.060443146060839927,False,False,False,False
2025-01-02 13:00:00+00:00,poultry_manure,1.1016841000984103,27.22783147687119,7.3338025789682995,360.515659919851,2529.2855083967006,69.96234597607425,12.612922306703991,87.19404383585822,31.32370908850529,7.0,1,0,False,False,0.9836982975814271,0.07751478950445578,False,False,False,False
2025-01-02 14:00:00+00:00,poultry_manure,1.0507158196888018,28.349440533212135,7.274738969212767,361.14226148846797,2471.800023251106,73.00362451510429,11.651893330286482,89.60217199339324,29.656000419130557,7.0,1,0,False,False,0.9948194708427379,0.06910742367798345,False,False,False,False
2025-01-02 15:00:00+00:00,poultry_manure,0.9531843794337912,30.68811670387084,7.446330632007283,375.4365647157687,2573.034615321742,72.51563634745119,11.3765977214606,88.27926653332632,32.62248882495065,7.0,1,0,False,False,0.9706581003577964,0.06964028297057134,False,False,False,False
2025-01-02 16:00:00+00:00,poultry_manure,0.9469111726112871,31.426486522117212,7.306806448422251,311.34442943840673,2503.958290964611,69.62169564983829,11.885324711593013,86.40414563128091,27.850899679823915,7.0,1,0,False,False,0.9779356203562042,0.07285219857205462,False,False,False,False
2025-01-02 17:00:00+00:00,poultry_manure,0.7905262366299504,31.957174031567472,7.428687288406968,370.5211504408317,2526.1540571254895,74.16827041248341,12.23636674899684,91.88289793680352,31.20911871991628,7.0,0,0,False,False,0.986726979055853,0.06181455441595151,False,False,False,False
2025-01-02 18:00:00+00:00,poultry_manure,0.8168572115908994,31.730619781804602,7.413407703279983,396.28752477679353,2456.7367890966775,72.7314186990377,12.131924540098366,89.91975962426741,31.599326698159167,7.0,0,0,False,False,0.9833471103179166,0.0674570096485592,False,False,False,False
2025-01-02 19:00:00+00:00,poultry_manure,0.6697189577870075,32.39084133032477,7.433875929830043,316.0956959656097,2558.4698491807494,70.87316467390964,10.974433060028211,91.28491342696844,29.453782612226014,5.367396535721724,0,0,False,False,0.9894099914224013,0.052925874516708056,False,False,False,False
2025-01-02 20:00:00+00:00,poultry_manure,0.5678518921504461,32.99895075231171,7.455378294085296,264.35082755143776,2579.9699001719046,74.33274605896567,11.702726698821863,89.92543317429347,28.373311977576414,4.78073493914255,0,0,False,False,0.9822467532698734,0.046089716140875946,False,False,False,False
2025-01-02 21:00:00+00:00,poultry_manure,0.4900737912078098,32.49842935580766,7.322641183059623,302.41529915054116,2553.0534488400635,73.79288140408656,12.750458158194984,88.38161845960553,32.247686765491835,4.418137268355455,0,0,False,False,0.9737708415541068,0.0414941592515429,False,False,False,False
2025-01-02 22:00:00+00:00,poultry_manure,0.43501270610066534,31.984336157987766,7.38550446017537,264.48782272149407,2414.187973835731,74.68675142045035,13.527195654082607,87.65114257729755,31.885073241463967,4.1262665815768935,0,0,False,False,0.9735132893149473,0.035795577854263065,False,False,False,False
2025-01-02 23:00:00+00:00,poultry_manure,0.3752001641307446,32.14878671135279,7.393929664799945,235.06562168586896,2381.8403876393413,75.0,12.549964453363133,85.04125941846237,31.903376348496497,3.2035033733329485,0,0,False,False,0.9782164142482194,0.02962204845829079,False,False,False,False
2025-01-03 00:00:00+00:00,poultry_manure,0.38895896605826924,30.94283954599778,7.466548157717037,217.8109353543884,2495.377340057959,75.0,11.514915164385384,87.25424651931412,31.632955540207064,3.1263751441061367,0,1,False,False,0.9812450204198563,0.028196003276741873,False,False,False,False
2025-01-03 01:00:00+00:00,poultry_manure,0.3253806931295149,30.612777048278346,7.285858384192466,266.39536241171555,2459.8144026850287,73.15830369102586,13.852609581662826,89.33741914879668,30.84538434856503,3.2214156438202064,0,0,False,False,0.9822831086060356,0.028212878276537227,False,False,False,False
2025-01-03 02:00:00+00:00,poultry_manure,0.34956903880035434,29.049110112898575,7.308348176221761,275.7639743871191,2362.1788579553377,66.11265248676017,12.911261766559212,86.91964932150603,29.59582951420197,3.138409422874468,0,0,False,False,0.9914019863092237,0.028815267305596623,False,False,False,False
2025-01-03 03:00:00+00:00,poultry_manure,0.3832531840124748,27.92619854140363,7.342557481368787,162.21872545632186,2492.0444615518177,75.0,11.785926819159283,87.07121774800208,32.878926662140415,3.146401331178593,0,0,False,False,0.9701403674743923,0.02426224572127247,False,False,False,False
2025-01-03 04:00:00+00:00,poultry_manure,0.43696829045318714,26.55576945353665,7.3412927121818665,180.9829492874938,2540.9068634691785,75.0,10.68827060963148,89.18896881656504,33.92072026081376,3.3324104924750886,0,0,False,False,0.9542341504400198,0.023717292199012984,False,False,False,False
2025-01-03 05:00:00+00:00,poultry_manure,0.507650942130678,25.286655464837686,7.406065111037362,227.791872191508,2409.448782723681,69.24862584263978,10.06376098342667,89.16426821843822,32.249045985119196,3.644234764128142,0,0,False,False,0.9678283450659414,0.02806581976618669,False,False,False,False
2025-01-03 06:00:00+00:00,poultry_manure,0.5734990859740298,25.26318982573777,7.265042309112347,286.7336307150149,2527.4113218342627,66.28161208457047,13.677148095981483,85.06895991134303,33.55045701422499,5.33813299324508,0,0,False,False,0.9561096893778428,0.04076297824776301,False,False,False,False
2025-01-03 07:00:00+00:00,poultry_manure,0.6553099968593359,25.382338203265927,7.259462991512468,371.8715391209254,2435.8629987460595,73.08993504923835,12.986753141139628,86.13125466313812,26.73091551604606,5.8640564062692375,0,0,False,False,0.9623753894547624,0.040940184163987106,False,False,False,False
2025-01-03 08:00:00+00:00,poultry_manure,0.7294879632381184,24.099098278933962,7.294839044726928,321.2187219964955,2526.167856376784,70.90590002931845,11.717238098370617,86.06523496410914,30.079746760811,5.8851987095122995,0,0,False,False,0.9977887228837431,0.041335805248584545,False,False,False,False
2025-01-03 09:00:00+00:00,poultry_manure,0.7809676335034486,24.450741861404737,7.3195820280593145,347.36897672276876,2446.1710376246333,64.97406319889285,12.390512631410235,85.54944853908022,29.19099221511596,6.622615045754826,0,0,False,False,0.9899573589941084,0.050618885799837095,False,False,False,False
2025-01-03 10:00:00+00:00,poultry_manure,0.9235299597489769,23.5455301743415,7.218976260837198,319.53779120762385,2478.8552349026,68.2098025480245,10.933621742060048,89.68796490859755,27.867929537969374,7.0,1,0,False,False,0.973347404089994,0.04987711951561522,False,False,False,False
2025-01-03 11:00:00+00:00,poultry_manure,1.0148921274993936,24.341636288741846,7.289135228663757,371.88555957241965,2450.5315150930605,63.62023370311186,13.1557349409071,89.1754456222003,25.89057781319601,7.0,1,0,False,False,0.9531271034274246,0.07447977963931542,False,False,False,False
2025-01-03 12:00:00+00:00,poultry_manure,0.9738186060280047,25.67793222835751,7.35100435759862,389.8431123000515,2280.163028403761,69.87078766080724,11.1185947180995,90.37030440216644,31.680844639196554,7.0,1,1,False,False,0.9787845271985319,0.059118430813563355,False,False,False,False
2025-01-03 13:00:00+00:00,poultry_manure,0.9842201136484084,27.137713066530377,7.406258216051769,391.44195369332635,2706.217823315211,70.4148527354572,11.047413438532194,86.36693677889714,31.913287289563765,7.0,1,0,False,False,0.9761041942970232,0.060132797399068794,False,False,False,False
2025-01-03 14:00:00+00:00,poultry_manure,0.9851600012970871,28.35570583150142,7.270275610023993,331.7976663465919,2350.79006029756,73.96661790412394,13.287433179230035,86.56099899680048,28.451651100929098,7.0,1,0,False,False,0.9780793451131408,0.07088990330685467,False,False,False,False
2025-01-03 15:00:00+00:00,poultry_manure,0.9450051110207783,29.720599339600803,7.458642542336095,374.4621318398946,2626.3138756641924,74.97347353415753,11.200047344180627,85.18113679414083,29.1169171392178,7.0,1,0,False,False,0.9871694081130811,0.06042507086898566,False,False,False,False
2025-01-03 16:00:00+00:00,poultry_manure,0.8480362507852346,30.83407703019886,7.359049520643031,421.6042127516615,2555.736643965628,68.46746941934369,11.953586855828846,92.0,28.47904446366593,7.0,1,0,False,False,0.9845583789158036,0.07173340908581961,False,False,False,False
2025-01-03 17:00:00+00:00,poultry_manure,0.9013404951015576,32.303754143167964,7.353853777264582,414.68259709225936,2447.6633677344066,71.77770829950194,13.153926496571653,87.93723941527914,28.101219237029078,7.0,0,0,False,False,0.9752425598874326,0.07877448415467085,False,False,False,False
2025-01-03 18:00:00+00:00,poultry_manure,0.7790850372745646,33.005242347802174,7.438366637770239,374.22323846725385,2411.871401422239,70.95937864591241,12.230146224440707,85.61788602439756,29.659739283882274,6.52635961598051,0,0,False,False,0.9954466617166192,0.06469856400024876,False,False,False,False
2025-01-03 19:00:00+00:00,poultry_manure,0.6509802928320664,32.96177472244128,7.476217548705785,350.86035483629456,2400.716555915775,75.0,13.214629727373206,84.78317973417252,34.186958094966336,5.834753692689003,0,0,False,False,0.9520572704134707,0.05566688537186253,False,False,False,False
2025-01-03 20:00:00+00:00,poultry_manure,0.5963802003474094,32.781126613725675,7.359546731479407,235.97961422914307,2566.1164706714385,72.1767709078822,10.945277414969723,86.56007808001118,29.456213137550108,4.520199642218977,0,0,False,False,0.9892885184503497,0.04302930217180899,False,False,False,False
2025-01-03 21:00:00+00:00,poultry_manure,0.4951515502869142,32.543106208637234,7.415175252179403,219.5713386388739,2441.62071084015,75.0,11.940944686957295,86.6495040580486,30.443515896445636,4.098575107724417,0,0,False,False,0.9952695644703301,0.03800379648763029,False,False,False,False
2025-01-03 22:00:00+00:00,poultry_manure,0.4317340461830748,33.40307790394921,7.3498422167013935,235.70128889420175,2518.628757206155,75.0,12.834328235581795,88.73357116815086,30.637742534206524,3.933393426603032,0,0,False,False,0.9894509334800258,0.03659735415544912,False,False,False,False
2025-01-03 23:00:00+00:00,poultry_manure,0.38968117306756694,31.663004665066374,7.265735792979118,199.37221148526885,2494.7532149909907,69.99198406928417,12.34261242068664,90.64551684393504,29.470429416887725,3.4878101091749656,0,0,False,False,0.992991232065444,0.032918463452058885,False,False,False,False
2025-01-04 00:00:00+00:00,poultry_manure,0.36562926561468284,31.38161403261208,7.435592269645257,156.61229226971273,2551.7808815505423,75.0,12.128336706733126,88.18507171147353,31.178235180480318,3.1284358564099,0,1,False,False,0.9875759646615312,0.027486461265105365,False,False,False,False
2025-01-04 01:00:00+00:00,poultry_manure,0.36314196968094653,30.49468399546137,7.399058808406977,199.94524863121603,2570.4268156966186,70.07700164221869,11.663255558748926,88.58366407981032,30.044210811871167,3.001510476845991,0,0,False,False,0.997874169675033,0.027888710747721965,False,False,False,False
2025-01-04 02:00:00+00:00,poultry_manure,0.3787332563765058,29.092612955079723,7.39367849701936,244.14471677200652,2648.881388778884,74.81884984600036,11.76171031020361,87.34686566675484,31.14032772160481,3.112728435048286,0,0,False,False,0.9874052743349699,0.02553316459923954,False,False,False,False
2025-01-04 03:00:00+00:00,poultry_manure,0.37795431046563277,28.206903333067675,7.331134184188951,228.73367008502632,2515.424902653486,68.96445317571256,11.568059663661758,90.53856686611554,29.55001585905373,3.166820337653087,0,0,False,False,0.9933404569088461,0.02684370693055784,False,False,False,False
2025-01-04 04:00:00+00:00,poultry_manure,0.4254481599471162,27.215779466027374,7.331617541115195,237.64428775831476,2528.5318176770465,69.64943372218123,12.675652552113828,88.48280241723,27.807068679925653,3.8173838529909174,0,0,False,False,0.9746924240386874,0.03073794678808988,False,False,False,False
2025-01-04 05:00:00+00:00,poultry_manure,0.5087710617674011,25.097029081478674,7.2370100066705065,267.81010100710796,2438.643607535327,63.07979252222651,10.884671559119361,87.46432182171971,30.137260579685826,3.874883503674611,0,0,False,False,0.9930507519987385,0.031197276585690145,False,False,False,False
2025-01-04 06:00:00+00:00,poultry_manure,0.5914196075510386,25.43009733983995,7.372998556841679,296.0331526719236,2417.5126934705604,70.92335773726545,11.958324473458184,92.0,31.106397955080507,5.205277249356617,0,0,False,False,0.9887276428164858,0.03813290413588302,False,False,False,False
2025-01-04 07:00:00+00:00,poultry_manure,0.650220011129986,24.13098362538215,7.335712302918198,286.153798083332,2436.0374198840914,66.51691852340606,12.424784642996642,86.45816706049168,27.890707597420494,5.58785608312112,0,0,False,False,0.9767831527592217,0.04183340083836861,False,False,False,False
2025-01-04 08:00:00+00:00,poultry_manure,0.738700416629498,23.695832319511002,7.291472705794794,352.7293593710707,2428.883454581732,66.55159421115074,11.79623646899873,89.28057941187708,27.04231744353728,6.223845466914339,0,0,False,False,0.9694043567803664,0.04479747017116453,False,False,False,False
2025-01-04 09:00:00+00:00,poultry_manure,0.8780599850802544,24.1730840213027,7.324635629063717,366.98782337423313,2466.491015489121,67.1142113785802,12.707414000544023,86.42586127897344,30.480055213873534,7.0,0,0,False,False,0.9916623778585446,0.055263087799402505,False,False,False,False
2025-01-04 10:00:00+00:00,poultry_manure,0.9886499934984143,25.80785158254447,7.363270343670015,380.14261608789707,2500.194303366645,71.8328531447671,11.359544128480806,88.01309857937491,29.622137880590955,7.0,1,0,False,False,0.9930190994483136,0.058294652913013674,False,False,False,False
2025-01-04 11:00:00+00:00,poultry_manure,0.9563290462730587,23.5234179372739,7.310451120090094,367.48437939133777,2623.2282924004126,68.38468869669217,12.916259113167879,86.29808498353219,29.561911197795908,7.0,1,0,False,False,0.9910378164121196,0.05905388920901011,False,False,False,False
2025-01-04 12:00:00+00:00,poultry_manure,0.9685693086517142,24.467692695240665,7.331087769382315,328.8744490448498,2413.219447181636,65.85971089079878,13.373583837747875,90.30745996157809,29.379546256198868,7.0,1,1,False,False,0.9869275433732493,0.06934505072882174,False,False,False,False
2025-01-04 13:00:00+00:00,poultry_manure,0.9981543326646504,27.06193086040361,7.323209800098736,387.09716535042685,2471.632954298092,70.64086971427022,11.400638003901788,87.5419552965797,28.24142417710735,7.0,1,0,False,False,0.9794174317905825,0.06255465822829284,False,False,False,False
2025-01-04 14:00:00+00:00,poultry_manure,0.9511936434792456,27.180717808246975,7.359176504318458,333.7721913732358,2539.1071465086643,71.16498300687111,11.374043354890178,88.43309692035123,33.23229237440847,7.0,1,0,False,False,0.9645472930303661,0.06077026294779154,False,False,False,False
2025-01-04 15:00:00+00:00,poultry_manure,0.9540863547440118,29.64612096040538,7.5145459196733855,384.574316309899,2676.929568397519,73.4434645582008,10.459591242669614,90.5826389552418,25.40296558760262,7.0,1,0,False,False,0.9463276120893742,0.061573348593412916,False,False,False,False
2025-01-04 16:00:00+00:00,poultry_manure,0.9329468122761329,29.71533988294628,7.340996690307082,369.41226075425107,2459.9003252801213,71.8731420010242,12.282199650345751,90.70005378470543,29.91836212997621,7.0,1,0,False,False,0.9977726230480334,0.07024339165407585,False,False,False,False
2025-01-04 17:00:00+00:00,poultry_manure,0.8403183438079491,32.269805553398726,7.4481358887709375,353.38998703127083,2569.498216788891,71.890011748961,14.130897869040066,88.89719057676275,29.622525889494128,7.0,0,0,False,False,0.985570769549741,0.08121590433616273,False,False,False,False
2025-01-04 18:00:00+00:00,poultry_manure,0.8094105274097826,32.72494486365674,7.474802655945727,349.4021322262205,2582.451282682916,75.0,11.685123262583149,86.0382647875505,31.180666563317498,6.510041792375304,0,0,False,False,0.9866189506797407,0.06086908995533194,False,False,False,False
2025-01-04 19:00:00+00:00,poultry_manure,0.6800924710874396,32.63979842973572,7.3312730761684115,314.174775160664,2497.0716674835853,71.25477004635756,11.953916762979762,84.28731449959537,30.73337953262684,5.481891030836662,0,0,False,False,0.9924357884886303,0.05440280761866639,False,False,False,False
2025-01-04 20:00:00+00:00,poultry_manure,0.6017850324445481,34.00712150217136,7.429499573105601,254.26623031510044,2659.0647178059035,75.0,10.202564326685295,87.5538544650163,30.58548255079226,4.300470576876293,0,0,False,False,0.9851579961255039,0.04199747320652851,False,False,False,False
2025-01-04 21:00:00+00:00,poultry_manure,0.5024845749608847,33.11400942136273,7.377698698421449,232.7513441410411,2438.8635141992127,75.0,11.280011645292232,86.46473346384333,27.768988320017524,3.9206789103364255,0,0,False,False,0.9740899414266364,0.03592422556535124,False,False,False,False
2025-01-04 22:00:00+00:00,poultry_manure,0.4650560940347946,32.75854815565297,7.382226121612832,276.51711685144016,2649.28377939937,75.0,12.902258746623552,89.15034001072472,27.641372649070437,4.279411778663444,0,0,False,False,0.9719024327575866,0.03929083000639399,False,False,False,False
2025-01-04 23:00:00+00:00,poultry_manure,0.3593258391984722,30.75984836194466,7.416692133563091,185.97934083864408,2509.1208018025063,73.97708082338765,13.104951384849462,85.0478559511373,30.985175921648427,3.203887214081735,0,0,False,False,0.9846234838592683,0.027980299367668385,False,False,False,False
2025-01-05 00:00:00+00:00,poultry_manure,0.3437023642287505,31.05220785130173,7.420912147344875,140.37786010362709,2421.6688283395356,71.04247720807739,12.918704234587448,89.3582064511522,29.256061866163957,3.1741387372905647,0,1,False,False,0.9879670974887024,0.02838600487064888,False,False,False,False
2025-01-05 01:00:00+00:00,poultry_manure,0.31769400359789673,29.315325097123953,7.444799078618451,181.49787518261974,2546.3544432177237,67.35603439607955,13.246901452258506,84.07056429674726,29.623516597912257,2.830461634746397,0,0,False,False,0.99000065871783,0.02573272152431733,False,False,False,False
2025-01-05 02:00:00+00:00,poultry_manure,0.3634185077140666,30.460332190948126,7.405465821625612,221.0168794700644,2288.947044890667,72.00156504731169,11.76899216937775,87.92961324469412,32.05005975274113,3.0086485859367937,0,0,False,False,0.9783443633194775,0.025826333494324654,False,False,False,False
